국립공원명,조사일자,자원명,경도,위도
덕유산,2018-03-29,고라니,127.7678166,35.9326
덕유산,2017-12-05,고라니,127.7678166,35.9326
덕유산,2017-11-15,고슴도치,127.7678166,35.9326
덕유산,2017-11-15,고라니,127.7678166,35.9326
덕유산,2017-11-09,족제비,127.7678166,35.9326
덕유산,2017-09-15,박새,127.7678166,35.9326
덕유산,2017-01-17,족제비,127.7678166,35.9326
덕유산,2012-06-20,다람쥐,127.7678166,35.9326
덕유산,2012-06-20,물까치,127.7678166,35.9326
덕유산,2012-06-10,다람쥐,127.7678166,35.9326
덕유산,2012-05-28,청설모,127.7678166,35.9326
덕유산,2012-05-28,다람쥐,127.7678166,35.9326
덕유산,2012-05-26,다람쥐,127.7678166,35.9326
덕유산,2013-07-29,능구렁이,127.7678166,35.9326
덕유산,2013-07-14,누룩뱀,127.7678166,35.9326
덕유산,2013-07-03,누룩뱀,127.7678166,35.9326
덕유산,2013-06-28,능구렁이,127.7678166,35.9326
덕유산,2014-02-24,족제비,127.7678166,35.9326
덕유산,2013-11-12,큰산개구리,127.7678166,35.9326
덕유산,2013-11-12,어치,127.7678166,35.9326
덕유산,2013-06-17,다람쥐,127.7678166,35.9326
덕유산,2013-06-09,다람쥐,127.7678166,35.9326
덕유산,2013-06-03,누룩뱀,127.7678166,35.9326
덕유산,2013-05-29,다람쥐,127.7678166,35.9326
덕유산,2013-05-24,누룩뱀,127.7678166,35.9326
덕유산,2013-05-22,집쥐,127.7678166,35.9326
덕유산,2021-09-20,너구리,127.7678166,35.9326
덕유산,2021-08-17,너구리,127.7678166,35.9326
덕유산,2021-10-04,너구리,127.7678166,35.9326
덕유산,2013-05-20,큰산개구리,127.7678166,35.9326
덕유산,2016-06-21,다람쥐,127.7678166,35.9326
덕유산,2016-04-21,청설모,127.7678166,35.9326
덕유산,2015-09-01,물까치,127.7678166,35.9326
덕유산,2015-09-01,들꿩,127.7678166,35.9326
덕유산,2015-08-09,고라니,127.7678166,35.9326
덕유산,2015-08-09,고라니,127.7678166,35.9326
덕유산,2015-07-15,너구리,127.7678166,35.9326
덕유산,2015-07-15,너구리,127.7678166,35.9326
덕유산,2015-07-02,고라니,127.7678166,35.9326
덕유산,2015-06-19,족제비,127.7678166,35.9326
덕유산,2014-10-02,다람쥐,127.7678166,35.9326
덕유산,2014-09-15,청설모,127.7678166,35.9326
덕유산,2014-09-10,청설모,127.7678166,35.9326
덕유산,2012-08-09,청설모,127.7678166,35.9326
덕유산,2012-08-07,다람쥐,127.7678166,35.9326
덕유산,2012-08-07,다람쥐,127.7678166,35.9326
덕유산,2012-07-25,다람쥐,127.7678166,35.9326
덕유산,2012-07-25,쇠살모사,127.7678166,35.9326
덕유산,2012-07-25,쇠살모사,127.7678166,35.9326
덕유산,2012-07-16,다람쥐,127.7678166,35.9326
덕유산,2012-07-09,다람쥐,127.7678166,35.9326
덕유산,2012-07-04,다람쥐,127.7678166,35.9326
덕유산,2012-07-04,다람쥐,127.7678166,35.9326
덕유산,2012-07-01,능구렁이,127.7678166,35.9326
덕유산,2012-06-28,다람쥐,127.7678166,35.9326
덕유산,2012-06-22,다람쥐,127.7678166,35.9326
덕유산,2012-06-21,다람쥐,127.7678166,35.9326
덕유산,2012-06-21,쇠박새,127.7678166,35.9326
덕유산,2012-06-21,다람쥐,127.7678166,35.9326
덕유산,2013-04-06,큰산개구리,127.7678166,35.9326
덕유산,2012-11-15,청설모,127.7678166,35.9326
덕유산,2012-10-14,너구리,127.7678166,35.9326
덕유산,2012-09-25,무자치,127.7678166,35.9326
덕유산,2012-09-25,청설모,127.7678166,35.9326
덕유산,2011-02-21,고라니,127.7678166,35.9326
덕유산,2011-02-14,쇠부엉이,127.7678166,35.9326
덕유산,2011-02-09,족제비,127.7678166,35.9326
덕유산,2011-01-10,고라니,127.7678166,35.9326
덕유산,2011-10-10,다람쥐,127.7678166,35.9326
덕유산,2011-10-08,너구리,127.7678166,35.9326
덕유산,2011-10-07,유혈목이,127.7678166,35.9326
덕유산,2011-09-29,오소리,127.7678166,35.9326
덕유산,2011-09-18,다람쥐,127.7678166,35.9326
덕유산,2011-09-07,너구리,127.7678166,35.9326
덕유산,2011-08-16,청설모,127.7678166,35.9326
덕유산,2011-08-16,능구렁이,127.7678166,35.9326
덕유산,2011-08-07,청설모,127.7678166,35.9326
덕유산,2011-05-11,족제비,127.7678166,35.9326
덕유산,2011-07-07,고라니,127.7678166,35.9326
덕유산,2011-07-06,누룩뱀,127.7678166,35.9326
덕유산,2011-07-01,누룩뱀,127.7678166,35.9326
덕유산,2011-07-01,다람쥐,127.7678166,35.9326
덕유산,2011-06-30,청설모,127.7678166,35.9326
덕유산,2011-06-30,고라니,127.7678166,35.9326
덕유산,2011-05-31,청설모,127.7678166,35.9326
덕유산,2019-05-29,노루,127.7678166,35.9326
덕유산,2019-08-07,너구리,127.7678166,35.9326
덕유산,2019-08-07,너구리,127.7678166,35.9326
덕유산,2019-05-30,오소리,127.7678166,35.9326
덕유산,2019-08-28,고라니,127.7678166,35.9326
덕유산,2012-09-04,유혈목이,127.7678166,35.9326
덕유산,2012-09-04,너구리,127.7678166,35.9326
덕유산,2018-10-24,두더지,127.7678166,35.9326
덕유산,2018-09-13,고라니,127.7678166,35.9326
덕유산,2014-08-30,고라니,127.7678166,35.9326
덕유산,2014-07-19,다람쥐,127.7678166,35.9326
덕유산,2014-07-09,고라니,127.7678166,35.9326
덕유산,2014-07-03,오소리,127.7678166,35.9326
덕유산,2014-05-15,누룩뱀,127.7678166,35.9326
덕유산,2014-04-08,누룩뱀,127.7678166,35.9326
덕유산,2014-04-03,너구리,127.7678166,35.9326
덕유산,2013-06-23,다람쥐,127.7678166,35.9326
덕유산,2018-08-18,너구리,127.7678166,35.9326
덕유산,2018-08-16,호랑지빠귀,127.7678166,35.9326
덕유산,2018-08-02,너구리,127.7678166,35.9326
월악산,2018-08-05,고라니,128.1941913,36.9271
월악산,2018-07-28,고라니,128.1941913,36.9271
월악산,2019-07-04,너구리,128.1941913,36.9271
한려해상,2020-09-13,너구리,127.9811312,34.7326
한려해상,2019-05-08,오소리,127.9811312,34.7326
다도해해상,2018-11-03,능구렁이,126.1611309,34.3645
다도해해상,2022-06-17,고라니,126.1611309,34.3645
다도해해상,2022-04-07,아무르장지뱀,126.1611309,34.3645
다도해해상,2022-08-26,누룩뱀,126.1611309,34.3645
지리산,2017-06-26,두꺼비,127.4934446,35.2507
지리산,2017-06-26,두꺼비,127.4934446,35.2507
한려해상,2021-10-15,청설모,128.6510741,34.7709
한려해상,2021-10-05,너구리,128.6510741,34.7709
한려해상,2021-09-18,능구렁이,128.6510741,34.7709
한려해상,2021-07-28,고라니,128.6510741,34.7709
한려해상,2021-06-27,청설모,128.6510741,34.7709
한려해상,2021-07-08,족제비,128.6510741,34.7709
한려해상,2020-11-04,고라니,128.6510741,34.7709
한려해상,2020-08-11,고라니,128.6510741,34.7709
한려해상,2020-06-11,고라니,128.6510741,34.7709
한려해상,2021-06-07,고라니,128.6510741,34.7709
한려해상,2021-05-30,고라니,128.6510741,34.7709
한려해상,2019-08-31,유혈목이,128.6510741,34.7709
한려해상,2019-08-17,누룩뱀,128.6510741,34.7709
한려해상,2019-08-09,살모사,128.6510741,34.7709
한려해상,2019-08-09,유혈목이,128.6510741,34.7709
한려해상,2019-08-04,꿩,128.6510741,34.7709
한려해상,2019-08-02,능구렁이,128.6510741,34.7709
한려해상,2019-07-31,메추라기,128.6510741,34.7709
한려해상,2019-07-24,호랑지빠귀,128.6510741,34.7709
한려해상,2019-07-23,고라니,128.6510741,34.7709
한려해상,2022-07-10,까마귀,128.6510741,34.7709
한려해상,2021-05-25,청설모,128.6510741,34.7709
한려해상,2021-05-09,청설모,128.6510741,34.7709
한려해상,2021-05-01,고라니,128.6510741,34.7709
한려해상,2021-04-11,청설모,128.6510741,34.7709
한려해상,2021-04-03,너구리,128.6510741,34.7709
한려해상,2021-07-27,능구렁이,128.6510741,34.7709
한려해상,2019-10-24,고라니,128.6510741,34.7709
한려해상,2019-10-07,족제비,128.6510741,34.7709
한려해상,2019-10-07,청설모,128.6510741,34.7709
한려해상,2019-09-30,청설모,128.6510741,34.7709
한려해상,2019-09-25,고라니,128.6510741,34.7709
한려해상,2019-09-04,청설모,128.6510741,34.7709
한려해상,2022-10-15,족제비,128.6510741,34.7709
계룡산,2015-07-02,족제비,127.2203616,36.35454305
계룡산,2015-06-10,고라니,127.2203616,36.35454305
계룡산,2015-03-01,족제비,127.2203616,36.35454305
계룡산,2014-11-05,너구리,127.2203616,36.35454305
계룡산,2014-06-06,능구렁이,127.2203616,36.35454305
계룡산,2013-03-17,꿩,127.2203616,36.35454305
계룡산,2012-07-26,고라니,127.2203616,36.35454305
계룡산,2012-07-12,직박구리,127.2203616,36.35454305
계룡산,2012-07-10,큰부리까마귀,127.2203616,36.35454305
계룡산,2012-06-02,고라니,127.2203616,36.35454305
계룡산,2012-05-02,고라니,127.2203616,36.35454305
계룡산,2011-09-25,너구리,127.2203616,36.35454305
계룡산,2011-09-01,다람쥐,127.2203616,36.35454305
계룡산,2011-04-16,고라니,127.2203616,36.35454305
계룡산,2018-12-02,너구리,127.2203616,36.35454305
계룡산,2018-05-31,너구리,127.2203616,36.35454305
계룡산,2022-06-01,너구리,127.2203616,36.35454305
경주,2011-06-11,청설모,129.3555912,35.82057739
경주,2011-06-10,다람쥐,129.3555912,35.82057739
경주,2014-05-08,유혈목이,129.3555912,35.82057739
경주,2013-08-18,오소리,129.3555912,35.82057739
경주,2012-08-09,유혈목이,129.3555912,35.82057739
경주,2012-08-09,쇠살모사,129.3555912,35.82057739
경주,2019-06-15,다람쥐,129.3555912,35.82057739
가야산,2018-07-08,다람쥐,128.0999096,35.80785319
가야산,2016-06-11,멧비둘기,128.0999096,35.80785319
가야산,2016-06-01,다람쥐,128.0999096,35.80785319
가야산,2015-11-24,집쥐,128.0999096,35.80785319
가야산,2015-10-16,다람쥐,128.0999096,35.80785319
가야산,2015-09-11,쇠살모사,128.0999096,35.80785319
가야산,2015-09-07,다람쥐,128.0999096,35.80785319
가야산,2015-08-09,누룩뱀,128.0999096,35.80785319
가야산,2014-12-19,원앙,128.0999096,35.80785319
가야산,2013-09-07,꿩,128.0999096,35.80785319
가야산,2013-09-06,누룩뱀,128.0999096,35.80785319
가야산,2013-07-24,호랑지빠귀,128.0999096,35.80785319
가야산,2013-06-08,다람쥐,128.0999096,35.80785319
가야산,2012-09-12,청설모,128.0999096,35.80785319
가야산,2012-09-03,유혈목이,128.0999096,35.80785319
가야산,2012-05-04,너구리,128.0999096,35.80785319
가야산,2012-04-29,멧비둘기,128.0999096,35.80785319
가야산,2012-02-27,노루,128.0999096,35.80785319
가야산,2011-09-09,다람쥐,128.0999096,35.80785319
가야산,2011-09-05,능구렁이,128.0999096,35.80785319
가야산,2011-07-09,오소리,128.0999096,35.80785319
